id_zmienna;zmienna;id_przekroj;nazwa_przekroj;id_jednostka_terytorialna;jednostka_terytorialna;id_typ_informacji;typ_informacji;id_wymiar_2;nazwa_wymiar_2;id_pozycja_2;nazwa_pozycja_2;id_wymiar_3;nazwa_wymiar_3;id_pozycja_3;nazwa_pozycja_3;id_wymiar_4;nazwa_wymiar_4;id_pozycja_4;nazwa_pozycja_4;id_wymiar_5;nazwa_wymiar_5;id_pozycja_5;nazwa_pozycja_5;id_wymiar_6;nazwa_wymiar_6;id_pozycja_6;nazwa_pozycja_6;id_wymiar_7;nazwa_wymiar_7;id_pozycja_7;nazwa_pozycja_7;id_wymiar_8;nazwa_wymiar_8;id_pozycja_8;nazwa_pozycja_8;id_wymiar_9;nazwa_wymiar_9;id_pozycja_9;nazwa_pozycja_9;id_okres;id_daty;opis_okres;wartosc;oznaczenie_braku_wartosci;nazwa_braku_wartosci;oznaczenie_tajnosci;nazwa_tajnosci;oznaczenie_flagi;nazwa_flaga;notka
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2015;2015 ;118;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2015;2015 ;46;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2016;2016 ;477;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2016;2016 ;475;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2016;2016 ;124;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2016;2016 ;44;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2017;2017 ;442;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2017;2017 ;491;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2017;2017 ;168;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2017;2017 ;53;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2018;2018 ;;(.);brak informacji, konieczność zachowania tajemnicy statystycznej lub że wypełnienie pozycji jest niemożliwe albo niecelowe;;;;;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2018;2018 ;;(.);brak informacji, konieczność zachowania tajemnicy statystycznej lub że wypełnienie pozycji jest niemożliwe albo niecelowe;;;;;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2018;2018 ;;(.);brak informacji, konieczność zachowania tajemnicy statystycznej lub że wypełnienie pozycji jest niemożliwe albo niecelowe;;;;;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2018;2018 ;;(.);brak informacji, konieczność zachowania tajemnicy statystycznej lub że wypełnienie pozycji jest niemożliwe albo niecelowe;;;;;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2019;2019 ;504;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2019;2019 ;412;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2019;2019 ;141;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2019;2019 ;69;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2020;2020 ;472;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2020;2020 ;403;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2020;2020 ;164;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2020;2020 ;64;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2021;2021 ;410;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2021;2021 ;378;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2021;2021 ;153;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2021;2021 ;59;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2022;2022 ;385;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2022;2022 ;361;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2022;2022 ;134;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2022;2022 ;54;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2023;2023 ;365;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2023;2023 ;291;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2023;2023 ;111;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2023;2023 ;62;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2024;2024 ;283;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2024;2024 ;298;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2024;2024 ;96;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35545;Powiat bydgoski;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2024;2024 ;51;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2002;2002 ;1689;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2002;2002 ;930;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2002;2002 ;270;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2002;2002 ;163;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2003;2003 ;1740;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2003;2003 ;916;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2003;2003 ;242;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2003;2003 ;112;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2004;2004 ;1729;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2004;2004 ;913;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2004;2004 ;253;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2004;2004 ;137;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2005;2005 ;1781;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737651;2-gie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2005;2005 ;971;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737653;3-cie dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2005;2005 ;239;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737658;4-te dziecko i dalsze;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2005;2005 ;107;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
571;Urodzenia żywe;414;"Polska, województwa, powiaty; Charakter miejscowości; Płeć dziecka; Kolejność urodzenia; Wiek matki";35568;Powiat m. Bydgoszcz;93;[osoba];3;Charakter miejscowości;6655092;Ogółem;67;Płeć dziecka;6648242;Ogółem;94;Kolejność urodzenia;6737650;1-sze dziecko;222;Wiek matki;6702863;Ogółem;;;;;;;;;;;;;;;;;282;2006;2006 ;1799;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
